year,target,foundation,target_missing_count,foundation_missing_count,target_missing_words,foundation_missing_words
1874,efficiency,sanc_vir,1,103,['costeffective'],"['beatification', 'faiths', 'torahs', 'koranic', 'deist', 'scripture', 'saintliness', 'monasticism', 'unspoiled', 'monastery', 'buddha', 'bibles', 'bloodiness', 'unchaste', 'cleaner', 'soulful', 'nunneries', 'synagogues', 'catholics', 'buddhist', 'beatifying', 'purifies', 'spirituality', 'hallows', 'atoning', 'consecrating', 'deify', 'rabbis', 'imams', 'hallowing', 'yogi', 'sanctifies', 'dignifies', 'spotlessly', 'prophetically', 'exterminates', 'deism', 'monasteries', 'organics', 'cleaners', 'celibacy', 'tabernacle', 'higher power', 'sacrosanct', 'koran', 'christians', 'blesses', 'righteously', 'torah', 'catholicism', 'enshrining', 'virginity', 'talmudic', 'christian', 'rabbinical', 'holy crosses', 'pureness', 'monastic', 'enshrines', 'celibate', 'buddhas', 'wholesomeness', 'theological', 'prude', 'untainted', 'allah', 'deists', 'religiosity', 'abstinance', 'monks', 'purifiers', 'godliness', 'supernatural', 'godesses', 'priestly', 'spotlessness', 'scriptures', 'marring', 'purification', 'mosque', 'organically', 'holiness', 'gospels', 'orthodoxies', 'holy cross', 'virgins', 'yogis', 'purities', 'deification', 'immaculately', 'purifier', 'exterminator', 'saintly', 'virginal', 'godess', 'rabbi', 'mosques', 'orthodoxy', 'jesus', 'dignifying', 'godly', 'cathedrals', 'immune']"
1874,efficiency,fare_vic,1,122,['costeffective'],"['taking advantage', 'scammed', 'double crossing', 'misleader', 'blackmails', 'will rob', 'bilk', 'scammer', 'deceipt', 'be partial', 'ripoff', 'double crosser', 'scamming', 'imposters', 'economic disparity', 'exploiting', 'freeloading', 'been partial', 'deceivingly', 'hoodwinking', 'chauvinists', 'disproportions', 'duplicitous', 'biases', 'bigots', 'false witness', 'false impressions', 'racists', 'exploitation', 'being partial', 'imposter', 'deceivers', 'double crossed', 'biasing', 'stacking the deck', 'double crosses', 'sexist', 'go back on', 'hoodwink', 'stacked the deck', 'bamboozles', 'misleadingly', 'free rider', 'false advertisement', 'bilks', 'blackmailed', 'prejudicing', 'pickpockets', 'con artist', 'behind their backs', 'segregate', 'pickpocketing', 'segregates', 'free riders', 'exploited', 'tricking', 'tricked', 'hoodwinks', 'deceiver', 'am partial', 'plagiaristic', 'bamboozling', 'rips off', 'ripped off', 'stacked deck', 'untrustworthiness', 'false advertising', 'misleaders', 'mooched', 'inequities', 'pickpocket', 'crooks', 'exploiter', 'betrayers', 'imbalanced', 'exploiters', 'bilking', 'double crossers', 'bigot', 'duping', 'betrayer', 'con artists', 'racist', 'suckered', 'bilked', 'false impression', 'false advertised', 'false advertises', 'stacks the deck', 'double cross', 'moochers', 'moocher', 'disproportionately', 'disadvantaged', 'false advertise', 'false advertiser', 'racism', 'imbalances', 'cheaters', 'did rob', 'freeloader', 'betraying', 'false advertisers', 'freeloaders', 'bigoted', 'freeload', 'connives', 'scammers', 'ripoffs', 'behind their back', 'mooching', 'ripping off', 'bamboozled', 'conniver', 'plagiarism', 'mooches', 'sexism', 'connivers', 'imbalance', 'sexists', 'was partial', 'pickpocketed']"
1874,efficiency,fare_vir,1,46,['costeffective'],"['avenger', 'objectiveness', 'pay back', 'retaliate', 'lawyered', 'square dealers', 'lawyering', 'sportsmanship', 'retaliated', 'retaliates', 'square dealer', 'egalitarian', 'equalizers', 'retaliating', 'do unto others', 'repayments', 'equalities', 'been objective', 'square deal', 'due processes', 'reparations', 'golden rule', 'refereeing', 'eye for an eye', 'avengers', 'karma', 'revenger', 'square dealing', 'egalitarians', 'avenges', 'proportionality', 'due processing', 'tit for tat', 'retributions', 'unbias', 'level playing fields', 'being objective', 'due process', 'will share', 'level the playing field', 'square deals', 'levels the playing field', 'civil rights', 'equalizer', 'civil right', 'level playing field']"
1875,effort,care_vic,3,140,"['hardwork', 'travail', 'perseverance']","['tormenting', 'mistreated', 'neediness', 'anguished', 'annihilator', 'harasser', 'brutalizes', 'genocides', 'victimizes', 'bullying', 'fatality', 'vulnerability', 'malevolent', 'victimizing', 'unhelpful', 'killers', 'harmfulness', 'victimizers', 'manhandle', 'exploiting', 'molester', 'brutalisation', 'stabs', 'rapes', 'achingly', 'agonizing', 'sufferer', 'abuser', 'punchers', 'tormenter', 'exploitation', 'smite', 'tortures', 'needier', 'paining', 'distressingly', 'torments', 'hungered', 'assaulters', 'anguishes', 'tormentor', 'bullyboy', 'molesters', 'agonizingly', 'puncher', 'uncaringly', 'brutalizing', 'punch', 'rapist', 'fatalities', 'cruelness', 'torturing', 'damager', 'mistreatment', 'harming', 'torturers', 'exploited', 'stabbers', 'rape', 'afflicts', 'maltreat', 'brutalize', 'hungering', 'mistreating', 'injurers', 'raped', 'hungers', 'uncompassionate', 'brutalise', 'tribulations', 'inhospitality', 'tormenters', 'assaulter', 'brutalization', 'harms', 'harassment', 'anguishing', 'destroyers', 'raping', 'tormented', 'injurer', 'exploiter', 'smothering', 'exploiters', 'attackers', 'killer', 'torturer', 'painfulness', 'ache', 'inhospitable', 'punches', 'discomforted', 'brutalized', 'manhandles', 'ached', 'harassers', 'persecutes', 'victimises', 'stabber', 'victimizer', 'tribulation', 'bullies', 'attacker', 'unhelpfulness', 'bullied', 'unmerciful', 'genocidal', 'victimization', 'smothers', 'uncaring', 'ravage', 'molests', 'assassinates', 'molesting', 'agonize', 'discomforts', 'harmful', 'harassing', 'punching', 'threateningly', 'agonized', 'brutalises', 'torturous', 'murderess', 'affliction', 'vulnerable', 'harasses', 'mistreats', 'ravaging', 'annihilates', 'anguish', 'punched', 'rapists', 'malevolence', 'coldhearted', 'casualty', 'genocide', 'abusers', 'discomforting', 'aches']"
1875,effort,care_vir,3,75,"['hardwork', 'travail', 'perseverance']","['empathising', 'alleviating', 'empathize', 'hospitalized', 'reliever', 'mommy', 'empathised', 'healthiness', 'consolingly', 'condolence', 'unharmful', 'benefitted', 'comforted', 'rescues', 'condolences', 'protectiveness', 'helper', 'rescuer', 'childbearing', 'hospitalise', 'caregiver', 'parenting', 'helpfulness', 'hugger', 'heals', 'rescuers', 'safeness', 'alleviates', 'caringly', 'console', 'sharer', 'nurtures', 'altruism', 'vulnerability', 'healer', 'empathizing', 'benefitting', 'nurturer', 'hospitalize', 'mothering', 'protecters', 'nursemaid', 'empathizers', 'nurses', 'helpers', 'motherhood', 'alleviated', 'altruist', 'empathises', 'pityingly', 'nurturance', 'hospitalises', 'vulnerable', 'healthcare', 'empathy', 'empathizes', 'hospitalizes', 'consoles', 'healers', 'empathized', 'hospitalising', 'hospitalizing', 'mothered', 'nursery', 'childcare', 'hospitalization', 'relievers', 'compassionately', 'protecter', 'nurture', 'childbirth', 'hugging', 'pities', 'nurturers', 'nurtured']"
1875,effort,loya_vic,3,24,"['hardwork', 'travail', 'perseverance']","['heretics', 'cheat on', 'outsider', 'cheats on', 'backstabbed', 'unfaithfulness', 'betrayers', 'backstabs', 'infidels', 'apostate', 'outgroup', 'betrayer', 'heretic', 'outgroups', 'cheating on', 'apostates', 'backstabber', 'backstabbing', 'infidelity', 'heresies', 'against us', 'cheated on', 'backstab', 'backstabbers']"
1875,effort,loya_vir,3,45,"['hardwork', 'travail', 'perseverance']","['brothers in arms', 'kinship', 'familiarities', 'tribalism', 'herder', 'sacrificing', 'troupes', 'comradery', 'ingroup', 'one for all', 'loyalties', 'team player', 'pledgers', 'death do us part', 'hazing', 'insider', 'congregates', 'cohorts', 'companionships', 'cliques', 'sacrificial', 'indivisible', 'insiders', 'herded', 'uniters', 'pledger', 'player', 'old glory', 'collective', 'coalitions', 'hazings', 'allegiant', 'communes', 'union jack', 'groups', 'homeland', 'us against them', 'cohort', 'all for one', 'homelands', 'solidarities', 'collectives', 'hordes', 'fellowships', 'trooper']"
1875,effort,auth_vic,3,56,"['hardwork', 'travail', 'perseverance']","['heretics', 'disrespecting', 'insubordinate', 'permissive', 'mutinies', 'rebelling', 'dissident', 'refusers', 'disrespected', 'dissidents', 'chaotic', 'nonconformity', 'permissiveness', 'insurrectional', 'disarray', 'trouble maker', 'rioter', 'rabble rousing', 'apostate', 'raises hell', 'mutinous', 'illegals', 'disarrayed', 'dissenters', 'dissention', 'dishonours', 'dishonors', 'nonconformists', 'misruled', 'heretic', 'nonconformist', 'disrespects', 'rock the boat', 'misruling', 'chaotically', 'mutinied', 'insurrectionist', 'apostates', 'heretical', 'renegade', 'dishonouring', 'anarchistic', 'anarchist', 'raising hell', 'nonconforming', 'heresies', 'rabble rouser', 'unathorized', 'disordering', 'dissenter', 'bedlam', 'dishonoring', 'raise hell', 'refuser', 'overpowers', 'rabble rousers']"
1875,effort,auth_vir,3,103,"['hardwork', 'travail', 'perseverance']","['reverential', 'top dog', 'lead by example', 'bow before', 'acquiescent', 'captained', 'preside over', 'forbiddingly', 'bosses', 'bullying', 'bow down', 'supervises', 'patriarchs', 'submitters', 'slavishly', 'venerating', 'social order', 'supervisers', 'dictators', 'prime ministers', 'captaining', 'oligarchies', 'nobles', 'admirals', 'matriarchal', 'compliant', 'toe the line', 'coersion', 'dominate', 'bossed', 'bossing', 'lorded over', 'hierarchical', 'prime ministerial', 'head honcho', 'compliantly', 'patriarchy', 'venerate', 'underling', 'pope', 'superviser', 'take up arms', 'dominates', 'pecking order', 'bowing', 'mentored', 'ceo', 'lionizing', 'authorizer', 'prime minister', 'institutional', 'underlings', 'oligarch', 'slaving', 'elders', 'bullys', 'divine right', 'hierarchies', 'filial piety', 'deferentially', 'patriarch', 'venerated', 'matriarch', 'do as one says', 'vice president', 'worships', 'wear the crown', 'take orders', 'lionizes', 'governess', 'matriarchs', 'mentoring', 'corporate ladder', 'obediently', 'managerial', 'coerces', 'subordinating', 'submissions', 'empires', 'corporate ladders', 'allegiant', 'mentor', 'punisher', 'bullies', 'fathering', 'bullied', 'by the book', 'monarchies', 'slaved', 'queens', 'lionize', 'matriarchy', 'dean', 'controller', 'commandingly', 'emperors', 'acquiesces', 'top gun', 'punishingly', 'in charge', 'mentors', 'punishers', 'oligarchs']"
1875,effort,sanc_vic,3,255,"['hardwork', 'travail', 'perseverance']","['obscene', 'satanically', 'addictions', 'debauchery', 'sinfulness', 'excrete', 'cursing', 'shits', 'phlegm', 'alcoholism', 'impurity', 'desecrations', 'addicted', 'fecal', 'contaminant', 'cocksuckers', 'scuzzy', 'hedonists', 'contaminating', 'putrid', 'rubbish', 'shitting', 'waster', 'hedonist', 'barfing', 'pandemic', 'drugging', 'satanic', 'deviants', 'mucky', 'dung', 'fornicating', 'barfed', 'slimy', 'harlot', 'fornicator', 'cum', 'pathogenic', 'manure', 'fornicate', 'divorced', 'drugged', 'deform', 'nauseous', 'shittier', 'shite', 'indecencies', 'cunts', 'festers', 'decays', 'defiler', 'sleazy', 'profanity', 'fuck', 'gonorrhea', 'abhors', 'revolting', 'deviant', 'fucked', 'prostitutes', 'degraders', 'fester', 'sleaze', 'deflowered', 'contamination', 'slutty', 'godless', 'befouls', 'douchebag', 'debaucherous', 'hedonism', 'befoul', 'plaguing', 'whores', 'skanked', 'cockroach', 'moldy', 'sexual', 'tarnishes', 'degradingly', 'leper', 'necrophiliacs', 'impious', 'puke', 'dirtying', 'scatalogical', 'pukes', 'gangrene', 'satan', 'infects', 'hedonistic', 'damns', 'tainting', 'defilers', 'sully', 'nauseated', 'fornicated', 'sexuality', 'sleaziness', 'infecting', 'excrement', 'nauseatingly', 'adulterer', 'infection', 'harlots', 'plagued', 'trashiness', 'befouled', 'vomitting', 'barfs', 'virus', 'cockroaches', 'desecrating', 'defiling', 'vomit', 'deflower', 'fucking', 'whorehouses', 'crappy', 'pandemics', 'disgusts', 'alcoholics', 'repugnantly', 'incestuously', 'deformities', 'fuckers', 'skanky', 'necrophiliac', 'repulsiveness', 'desecrates', 'fucker', 'impurities', 'wasters', 'nausea', 'excretes', 'pathogen', 'skank', 'mucking', 'perverse', 'heresies', 'gangrenous', 'sluttiness', 'shitty', 'scum', 'sinful', 'desecrate', 'slutting', 'fornicators', 'promiscuity', 'heretics', 'addicts', 'germ', 'contaminates', 'barf', 'deprave', 'lepers', 'infectiousness', 'tarnishing', 'depravities', 'apostate', 'infect', 'profanities', 'pigsty', 'puked', 'phlegmatically', 'parasitically', 'repulses', 'whoring', 'vomitted', 'untouchables', 'trashed', 'defiles', 'viral', 'incest', 'viruses', 'hooker', 'befouling', 'excreted', 'sinfully', 'shitter', 'divorcing', 'adulterous', 'indecently', 'parasitic', 'perverts', 'excreting', 'taints', 'apostates', 'heretical', 'contagiously', 'fucks', 'disgustingly', 'repulsing', 'risque', 'addiction', 'incestuous', 'sodomy', 'prostitute', 'addicting', 'impiety', 'sluts', 'debases', 'dirtied', 'obscenity', 'sullies', 'fornication', 'skanks', 'necrophilia', 'tarnishment', 'pathogens', 'skanking', 'infections', 'lewdness', 'whorehouse', 'scabies', 'horrifying', 'grossness', 'lewd', 'contaminated', 'adultery', 'puking', 'hookers', 'parasite', 'horrific', 'deforms', 'corpses', 'sinning', 'germs', 'heretic', 'sullied', 'deflowering', 'infesting', 'abhored', 'whored', 'vomits', 'damnation', 'infestation', 'contaminate', 'muck', 'phlegmatic', 'adulterers', 'soiled', 'addict', 'cocksucker', 'festered', 'untouchable', 'slime', 'uncleanliness', 'contaminants', 'trashing', 'divorces', 'scummy', 'scuzz', 'douchebags', 'rottenness']"
1875,effort,sanc_vir,3,142,"['hardwork', 'travail', 'perseverance']","['beatification', 'faiths', 'torahs', 'christ', 'koranic', 'deist', 'divinities', 'saintliness', 'monasticism', 'repents', 'unspoiled', 'monastery', 'buddha', 'bibles', 'bloodiness', 'unsullied', 'atoned', 'purifying', 'unchaste', 'biblical', 'dignities', 'cleaner', 'soulful', 'nobles', 'nunneries', 'synagogues', 'catholics', 'buddhist', 'consecrated', 'synagogue', 'beatifying', 'spirituality', 'enshrine', 'hallows', 'atoning', 'deify', 'exterminating', 'rabbis', 'pope', 'sanctify', 'monk', 'righteousness', 'pristine', 'imams', 'hallowing', 'yogi', 'sanctifies', 'spotlessly', 'cleanliness', 'prophetically', 'chastity', 'exterminates', 'wholesomely', 'deism', 'consecrates', 'exalting', 'monasteries', 'organics', 'mary', 'celibacy', 'refines', 'tabernacle', 'higher power', 'sacrosanct', 'koran', 'christians', 'blesses', 'righteously', 'torah', 'repent', 'catholicism', 'foods', 'enshrining', 'temples', 'virginity', 'talmudic', 'worships', 'christian', 'rabbinical', 'holy crosses', 'pureness', 'monastic', 'enshrines', 'celibate', 'buddhas', 'wholesomeness', 'theological', 'sanctifying', 'exterminators', 'untainted', 'allah', 'deists', 'atones', 'religiosity', 'abstinance', 'purifiers', 'consecration', 'marries', 'godliness', 'supernatural', 'godesses', 'almighty', 'priestly', 'spotlessness', 'deities', 'scriptures', 'hallow', 'priest', 'marring', 'consecrate', 'mosque', 'beatify', 'purified', 'organically', 'holiness', 'gospels', 'devout', 'holy cross', 'virgins', 'yogis', 'orthodoxies', 'bible', 'purities', 'cleans', 'deification', 'immaculately', 'purifier', 'chaste', 'nunnery', 'exterminator', 'virginal', 'godess', 'rabbi', 'mosques', 'orthodoxy', 'jesus', 'dignifying', 'imam', 'marrying', 'cathedrals', 'repenting', 'immune']"
1875,effort,fare_vic,3,144,"['hardwork', 'travail', 'perseverance']","['taking advantage', 'injustices', 'trickster', 'scammed', 'double crossing', 'swindler', 'blackmails', 'misleader', 'hypocrites', 'will rob', 'bilk', 'scammer', 'deceipt', 'be partial', 'distrusts', 'ripoff', 'shyster', 'double crosser', 'scamming', 'imposters', 'economic disparity', 'dupe', 'exploiting', 'freeloading', 'been partial', 'deceivingly', 'hoodwinking', 'chauvinists', 'disproportions', 'duplicitous', 'biases', 'bigots', 'false witness', 'false impressions', 'racists', 'exploitation', 'being partial', 'imposter', 'defrauder', 'deceivers', 'double crossed', 'biasing', 'stacking the deck', 'double crosses', 'sexist', 'segregating', 'hoodwink', 'go back on', 'stacked the deck', 'bamboozles', 'misleadingly', 'free rider', 'false advertisement', 'bilks', 'blackmailed', 'scams', 'pickpockets', 'con artist', 'behind their backs', 'segregate', 'pickpocketing', 'segregates', 'free riders', 'exploited', 'tricking', 'defrauds', 'tricked', 'hoodwinks', 'deceiver', 'am partial', 'plagiaristic', 'bamboozling', 'rips off', 'ripped off', 'swindlers', 'stacked deck', 'untrustworthiness', 'false advertising', 'bamboozle', 'misleaders', 'mooched', 'inequities', 'pickpocket', 'crooks', 'conniving', 'exploiter', 'betrayers', 'imbalanced', 'exploiters', 'bilking', 'double crossers', 'hoodwinked', 'duping', 'betrayer', 'con artists', 'racist', 'suckered', 'bilked', 'false impression', 'false advertised', 'misleads', 'false advertises', 'stacks the deck', 'double cross', 'moochers', 'moocher', 'scam', 'distrusting', 'disproportionately', 'disadvantaged', 'distrustful', 'false advertise', 'false advertiser', 'racism', 'imbalances', 'cheaters', 'did rob', 'freeloader', 'false advertisers', 'freeloaders', 'disproportioned', 'blackmailers', 'freeload', 'connives', 'scammers', 'ripoffs', 'blackmailing', 'behind their back', 'mooching', 'ripping off', 'defrauders', 'bamboozled', 'conniver', 'plagiarism', 'mooches', 'sexism', 'connivers', 'imbalance', 'blackmailer', 'sexists', 'was partial', 'untrustworthy', 'cheater', 'pickpocketed']"
1875,effort,fare_vir,3,50,"['hardwork', 'travail', 'perseverance']","['avenger', 'objectiveness', 'pay back', 'repays', 'payback', 'lawyered', 'square dealers', 'lawyering', 'sportsmanship', 'retaliated', 'retaliates', 'square dealer', 'egalitarian', 'equalizers', 'retaliating', 'do unto others', 'been objective', 'equalities', 'square deal', 'due processes', 'reparations', 'trustworthiness', 'golden rule', 'refereeing', 'eye for an eye', 'avengers', 'karma', 'restitution', 'revenger', 'square dealing', 'egalitarians', 'avenges', 'proportionality', 'due processing', 'tit for tat', 'retributions', 'civil right', 'unbias', 'level playing fields', 'being objective', 'due process', 'will share', 'level the playing field', 'square deals', 'fairplay', 'levels the playing field', 'civil rights', 'equalizer', 'avenging', 'level playing field']"
1875,efficiency,care_vic,1,140,['costeffective'],"['tormenting', 'mistreated', 'neediness', 'anguished', 'annihilator', 'harasser', 'brutalizes', 'genocides', 'victimizes', 'bullying', 'fatality', 'vulnerability', 'malevolent', 'victimizing', 'unhelpful', 'killers', 'harmfulness', 'victimizers', 'manhandle', 'exploiting', 'molester', 'brutalisation', 'stabs', 'rapes', 'achingly', 'agonizing', 'sufferer', 'abuser', 'punchers', 'tormenter', 'exploitation', 'smite', 'tortures', 'needier', 'paining', 'distressingly', 'torments', 'hungered', 'assaulters', 'anguishes', 'tormentor', 'bullyboy', 'molesters', 'agonizingly', 'puncher', 'uncaringly', 'brutalizing', 'punch', 'rapist', 'fatalities', 'cruelness', 'torturing', 'damager', 'mistreatment', 'harming', 'torturers', 'exploited', 'stabbers', 'rape', 'afflicts', 'maltreat', 'brutalize', 'hungering', 'mistreating', 'injurers', 'raped', 'hungers', 'uncompassionate', 'brutalise', 'tribulations', 'inhospitality', 'tormenters', 'assaulter', 'brutalization', 'harms', 'harassment', 'anguishing', 'destroyers', 'raping', 'tormented', 'injurer', 'exploiter', 'smothering', 'exploiters', 'attackers', 'killer', 'torturer', 'painfulness', 'ache', 'inhospitable', 'punches', 'discomforted', 'brutalized', 'manhandles', 'ached', 'harassers', 'persecutes', 'victimises', 'stabber', 'victimizer', 'tribulation', 'bullies', 'attacker', 'unhelpfulness', 'bullied', 'unmerciful', 'genocidal', 'victimization', 'smothers', 'uncaring', 'ravage', 'molests', 'assassinates', 'molesting', 'agonize', 'discomforts', 'harmful', 'harassing', 'punching', 'threateningly', 'agonized', 'brutalises', 'torturous', 'murderess', 'affliction', 'vulnerable', 'harasses', 'mistreats', 'ravaging', 'annihilates', 'anguish', 'punched', 'rapists', 'malevolence', 'coldhearted', 'casualty', 'genocide', 'abusers', 'discomforting', 'aches']"
1875,efficiency,care_vir,1,75,['costeffective'],"['empathising', 'alleviating', 'empathize', 'hospitalized', 'reliever', 'mommy', 'empathised', 'healthiness', 'consolingly', 'condolence', 'unharmful', 'benefitted', 'comforted', 'rescues', 'condolences', 'protectiveness', 'helper', 'rescuer', 'childbearing', 'hospitalise', 'caregiver', 'parenting', 'helpfulness', 'hugger', 'heals', 'rescuers', 'safeness', 'alleviates', 'caringly', 'console', 'sharer', 'nurtures', 'altruism', 'vulnerability', 'healer', 'empathizing', 'benefitting', 'nurturer', 'hospitalize', 'mothering', 'protecters', 'nursemaid', 'empathizers', 'nurses', 'helpers', 'motherhood', 'alleviated', 'altruist', 'empathises', 'pityingly', 'nurturance', 'hospitalises', 'vulnerable', 'healthcare', 'empathy', 'empathizes', 'hospitalizes', 'consoles', 'healers', 'empathized', 'hospitalising', 'hospitalizing', 'mothered', 'nursery', 'childcare', 'hospitalization', 'relievers', 'compassionately', 'protecter', 'nurture', 'childbirth', 'hugging', 'pities', 'nurturers', 'nurtured']"
1875,efficiency,loya_vic,1,24,['costeffective'],"['heretics', 'cheat on', 'outsider', 'cheats on', 'backstabbed', 'unfaithfulness', 'betrayers', 'backstabs', 'infidels', 'apostate', 'outgroup', 'betrayer', 'heretic', 'outgroups', 'cheating on', 'apostates', 'backstabber', 'backstabbing', 'infidelity', 'heresies', 'against us', 'cheated on', 'backstab', 'backstabbers']"
1875,efficiency,loya_vir,1,45,['costeffective'],"['brothers in arms', 'kinship', 'familiarities', 'tribalism', 'herder', 'sacrificing', 'troupes', 'comradery', 'ingroup', 'one for all', 'loyalties', 'team player', 'pledgers', 'death do us part', 'hazing', 'insider', 'congregates', 'cohorts', 'companionships', 'cliques', 'sacrificial', 'indivisible', 'insiders', 'herded', 'uniters', 'pledger', 'player', 'old glory', 'collective', 'coalitions', 'hazings', 'allegiant', 'communes', 'union jack', 'groups', 'homeland', 'us against them', 'cohort', 'all for one', 'homelands', 'solidarities', 'collectives', 'hordes', 'fellowships', 'trooper']"
1875,efficiency,auth_vic,1,56,['costeffective'],"['heretics', 'disrespecting', 'insubordinate', 'permissive', 'mutinies', 'rebelling', 'dissident', 'refusers', 'disrespected', 'dissidents', 'chaotic', 'nonconformity', 'permissiveness', 'insurrectional', 'disarray', 'trouble maker', 'rioter', 'rabble rousing', 'apostate', 'raises hell', 'mutinous', 'illegals', 'disarrayed', 'dissenters', 'dissention', 'dishonours', 'dishonors', 'nonconformists', 'misruled', 'heretic', 'nonconformist', 'disrespects', 'rock the boat', 'misruling', 'chaotically', 'mutinied', 'insurrectionist', 'apostates', 'heretical', 'renegade', 'dishonouring', 'anarchistic', 'anarchist', 'raising hell', 'nonconforming', 'heresies', 'rabble rouser', 'unathorized', 'disordering', 'dissenter', 'bedlam', 'dishonoring', 'raise hell', 'refuser', 'overpowers', 'rabble rousers']"
1875,efficiency,auth_vir,1,103,['costeffective'],"['reverential', 'top dog', 'lead by example', 'bow before', 'acquiescent', 'captained', 'preside over', 'forbiddingly', 'bosses', 'bullying', 'bow down', 'supervises', 'patriarchs', 'submitters', 'slavishly', 'venerating', 'social order', 'supervisers', 'dictators', 'prime ministers', 'captaining', 'oligarchies', 'nobles', 'admirals', 'matriarchal', 'compliant', 'toe the line', 'coersion', 'dominate', 'bossed', 'bossing', 'lorded over', 'hierarchical', 'prime ministerial', 'head honcho', 'compliantly', 'patriarchy', 'venerate', 'underling', 'pope', 'superviser', 'take up arms', 'dominates', 'pecking order', 'bowing', 'mentored', 'ceo', 'lionizing', 'authorizer', 'prime minister', 'institutional', 'underlings', 'oligarch', 'slaving', 'elders', 'bullys', 'divine right', 'hierarchies', 'filial piety', 'deferentially', 'patriarch', 'venerated', 'matriarch', 'do as one says', 'vice president', 'worships', 'wear the crown', 'take orders', 'lionizes', 'governess', 'matriarchs', 'mentoring', 'corporate ladder', 'obediently', 'managerial', 'coerces', 'subordinating', 'submissions', 'empires', 'corporate ladders', 'allegiant', 'mentor', 'punisher', 'bullies', 'fathering', 'bullied', 'by the book', 'monarchies', 'slaved', 'queens', 'lionize', 'matriarchy', 'dean', 'controller', 'commandingly', 'emperors', 'acquiesces', 'top gun', 'punishingly', 'in charge', 'mentors', 'punishers', 'oligarchs']"
1875,efficiency,sanc_vic,1,255,['costeffective'],"['obscene', 'satanically', 'addictions', 'debauchery', 'sinfulness', 'excrete', 'cursing', 'shits', 'phlegm', 'alcoholism', 'impurity', 'desecrations', 'addicted', 'fecal', 'contaminant', 'cocksuckers', 'scuzzy', 'hedonists', 'contaminating', 'putrid', 'rubbish', 'shitting', 'waster', 'hedonist', 'barfing', 'pandemic', 'drugging', 'satanic', 'deviants', 'mucky', 'dung', 'fornicating', 'barfed', 'slimy', 'harlot', 'fornicator', 'cum', 'pathogenic', 'manure', 'fornicate', 'divorced', 'drugged', 'deform', 'nauseous', 'shittier', 'shite', 'indecencies', 'cunts', 'festers', 'decays', 'defiler', 'sleazy', 'profanity', 'fuck', 'gonorrhea', 'abhors', 'revolting', 'deviant', 'fucked', 'prostitutes', 'degraders', 'fester', 'sleaze', 'deflowered', 'contamination', 'slutty', 'godless', 'befouls', 'douchebag', 'debaucherous', 'hedonism', 'befoul', 'plaguing', 'whores', 'skanked', 'cockroach', 'moldy', 'sexual', 'tarnishes', 'degradingly', 'leper', 'necrophiliacs', 'impious', 'puke', 'dirtying', 'scatalogical', 'pukes', 'gangrene', 'satan', 'infects', 'hedonistic', 'damns', 'tainting', 'defilers', 'sully', 'nauseated', 'fornicated', 'sexuality', 'sleaziness', 'infecting', 'excrement', 'nauseatingly', 'adulterer', 'infection', 'harlots', 'plagued', 'trashiness', 'befouled', 'vomitting', 'barfs', 'virus', 'cockroaches', 'desecrating', 'defiling', 'vomit', 'deflower', 'fucking', 'whorehouses', 'crappy', 'pandemics', 'disgusts', 'alcoholics', 'repugnantly', 'incestuously', 'deformities', 'fuckers', 'skanky', 'necrophiliac', 'repulsiveness', 'desecrates', 'fucker', 'impurities', 'wasters', 'nausea', 'excretes', 'pathogen', 'skank', 'mucking', 'perverse', 'heresies', 'gangrenous', 'sluttiness', 'shitty', 'scum', 'sinful', 'desecrate', 'slutting', 'fornicators', 'promiscuity', 'heretics', 'addicts', 'germ', 'contaminates', 'barf', 'deprave', 'lepers', 'infectiousness', 'tarnishing', 'depravities', 'apostate', 'infect', 'profanities', 'pigsty', 'puked', 'phlegmatically', 'parasitically', 'repulses', 'whoring', 'vomitted', 'untouchables', 'trashed', 'defiles', 'viral', 'incest', 'viruses', 'hooker', 'befouling', 'excreted', 'sinfully', 'shitter', 'divorcing', 'adulterous', 'indecently', 'parasitic', 'perverts', 'excreting', 'taints', 'apostates', 'heretical', 'contagiously', 'fucks', 'disgustingly', 'repulsing', 'risque', 'addiction', 'incestuous', 'sodomy', 'prostitute', 'addicting', 'impiety', 'sluts', 'debases', 'dirtied', 'obscenity', 'sullies', 'fornication', 'skanks', 'necrophilia', 'tarnishment', 'pathogens', 'skanking', 'infections', 'lewdness', 'whorehouse', 'scabies', 'horrifying', 'grossness', 'lewd', 'contaminated', 'adultery', 'puking', 'hookers', 'parasite', 'horrific', 'deforms', 'corpses', 'sinning', 'germs', 'heretic', 'sullied', 'deflowering', 'infesting', 'abhored', 'whored', 'vomits', 'damnation', 'infestation', 'contaminate', 'muck', 'phlegmatic', 'adulterers', 'soiled', 'addict', 'cocksucker', 'festered', 'untouchable', 'slime', 'uncleanliness', 'contaminants', 'trashing', 'divorces', 'scummy', 'scuzz', 'douchebags', 'rottenness']"
